,district,county,population,lat,long
1383,26,23.0,4377.0,35.76792648484849,-81.72493763181818
1384,26,23.0,2860.0,35.84116946574586,-81.86598910110497
1385,26,23.0,2792.0,35.80615861333333,-81.79118173555555
1386,26,23.0,4691.0,35.71799341167883,-81.79730982262774
1387,26,23.0,4698.0,35.70207220327869,-81.75446889016393
1388,26,23.0,2741.0,35.648760568965514,-81.8018853413793
1389,26,111.0,2058.0,35.79811802807018,-82.06712136666667
1390,26,111.0,3264.0,35.80777107563452,-81.97629139492386
1391,26,111.0,4993.0,35.704760675206614,-81.94185193884297
1392,26,111.0,3090.0,35.69786324651163,-82.00592527093023
1393,26,111.0,2569.0,35.68313721851852,-81.99356045925926
1394,26,111.0,3877.0,35.66309862651515,-82.00764783181818
1395,26,111.0,3464.0,35.67697144424779,-82.05370265929203
1396,26,111.0,4089.0,35.662516255696204,-82.15593983164557
1397,26,111.0,4381.0,35.598364762328764,-82.18397698561644
1398,26,111.0,5026.0,35.604714448076926,-82.03254695384615
1399,26,111.0,4704.0,35.6185312483146,-81.94204264157304
1400,26,111.0,3063.0,35.64710290657895,-81.87649961578947
1401,26,115.0,2785.0,35.94401475285714,-82.61153252785714
1402,26,115.0,2913.0,35.848952920491804,-82.49777879262295
1403,26,121.0,2326.0,36.07177222538461,-82.23811738769231
1404,26,121.0,3575.0,36.00974557484277,-82.15846947672956
1405,26,121.0,4120.0,35.927798871538464,-82.06837159384615
1406,26,121.0,4882.0,35.88857516391752,-82.07926911494846
1407,26,149.0,3014.0,35.25328574038461,-82.03671931153846
1408,26,149.0,3013.0,35.23294889859155,-82.13931444647888
1409,26,149.0,3001.0,35.250853407142856,-82.19001286428572
1410,26,149.0,2665.0,35.306213643884895,-82.2397884971223
1411,26,149.0,2119.0,35.339261590361446,-82.1392746
1412,26,149.0,1089.0,35.23528305510204,-82.22959896734694
1413,26,161.0,2210.0,35.48138322159091,-81.86724361136363
1414,26,161.0,4184.0,35.46311690753425,-82.00222220684931
1415,26,161.0,1303.0,35.4375302972973,-82.05041336756757
1416,26,161.0,1330.0,35.38142094878049,-82.05967315609756
1417,26,161.0,1615.0,35.461287696296296,-82.18475662
1418,26,161.0,1405.0,35.42576149037037,-82.1913733074074
1419,26,161.0,3384.0,35.313439571428574,-81.96876603571428
1420,26,161.0,2600.0,35.364965285135135,-81.9828716027027
1421,26,161.0,2799.0,35.378541700854704,-81.95278424871795
1422,26,161.0,1699.0,35.349518436170214,-81.9509909106383
