county,block,pop,lat,long
159,3012,1583,-80.34668908089233,35.605307552343724
161,3012,248,-82.0604880982839,35.48080741454746
163,3012,482,-78.39401856304416,34.99108904577074
165,3012,81,-79.57634774424204,34.83238659545884
167,3012,865,-80.19278886979009,35.32059529869702
169,3012,113,-80.2352406790415,36.343196790821054
171,3012,297,-80.68105260130132,36.375807129050436
173,3012,158,-83.43628031876965,35.4276816486832
175,3012,217,-82.75578136340712,35.2073505618245
177,3012,2,-76.24890904125536,35.90995763072272
179,3012,2377,-80.60681757454691,35.0778650335976
181,3012,177,-78.42485096533423,36.27395506813833
183,3012,5996,-78.65668558631806,35.72705351758992
185,3012,33,-78.18263338039442,36.4449053094364
187,3012,54,-76.76017981866943,35.84648459596011
189,3012,29,-81.77134615572764,36.183881015634306
191,3012,942,-77.98421113967015,35.415158689102306
193,3012,319,-81.02577241501479,36.25935702287732
195,3012,469,-77.83426924763859,35.712084973104766
197,3012,293,-80.63199726218376,36.15122777807534
199,3012,2,-82.2981048899262,35.979058630670075
001,3013,1132,-79.40874758827451,35.99898485535699
003,3013,223,-81.13075415893111,35.916623845511836
005,3013,42,-81.10845565163685,36.48000409919357
007,3013,106,-80.09118679674829,34.92366675783702
009,3013,374,-81.45740984356074,36.341469157079814
011,3013,171,-81.98734285621796,36.08881660827797
013,3013,236,-76.854178901944593,35.53121306534878
015,3013,89,-77.05489754812156,36.100692190442125
017,3013,48,-78.64592193474667,34.50384415037357
019,3013,957,-78.33165179815471,34.055570961196075
021,3013,1675,-82.57650665479403,35.58460838177888
023,3013,243,-81.66997752952291,35.73019613466268
025,3013,1126,-80.49513685824068,35.443717564137415
027,3013,248,-81.6621659811198,35.88770298640496
029,3013,13,-76.03497439739044,36.25312958368525
031,3013,49,-76.62565776906509,34.768374720232316
033,3013,359,-79.4238417534228,36.38531290294439
035,3013,596,-81.21578209697738,35.671459406502464
037,3013,389,-79.2728814316386,35.654081985080914
039,3013,50,-83.90580254613181,35.15674639202228
041,3013,62,-76.67852887890959,36.13014281416652
045,3013,680,-81.55390771748493,35.23668545008937
047,3013,333,-78.80584037975851,34.2510657301107
049,3013,374,-77.01557233751676,35.07923668996089
051,3013,3336,-78.82488415469095,34.99335011106551
055,3013,105,-75.71533179465196,36.093337680486265
057,3013,1125,-80.15871923557572,35.800359062079544
059,3013,148,-80.50066710530963,35.96867304239545
061,3013,320,-77.85076150205727,34.867412208761444
063,3013,1536,-78.876346719575,35.97445075113107
065,3013,464,-77.59585751536969,35.82486862089906
067,3013,2145,-80.34958031282463,36.045816652842724
069,3013,552,-78.2505484772976,35.89655316750374
071,3013,1208,-81.16351286487068,35.33604736226782
073,3013,23,-76.88037357881412,36.40645598225161
075,3013,16,-83.80773852595314,35.32247760664662
077,3013,425,-78.58445166210974,36.261048505085675
079,3013,146,-77.60757064865098,35.539230028739226
081,3013,2470,-79.73716440435733,36.14066584283721
083,3013,341,-77.89619029822566,36.22758433740974
085,3013,340,-79.09890258158401,35.26982048762175
087,3013,188,-83.01086246628516,35.56546048661322
089,3013,142,-82.48393038308828,35.29512044341752
093,3013,361,-79.21062347729767,34.94622369117957
097,3013,1410,-80.8987938121817,35.8056445652929
099,3013,222,-83.32270910359442,35.42048552716288
101,3013,762,-78.24418163100968,35.486053243807035
103,3013,11,-77.58729827450566,35.04636164825703
105,3013,341,-79.21393431237604,35.41282983448422
107,3013,396,-77.56531247530832,35.28436455208744
109,3013,250,-81.34246689233586,35.4880287542291
111,3013,129,-82.00536582324281,35.67429242805455
113,3013,60,-83.37182557516644,35.148406834564696
115,3013,9,-82.55027561842059,35.813568553674315
117,3013,154,-76.95045564539069,35.77159870128541
119,3013,2714,-80.76188423891978,35.191790235398656
121,3013,106,-82.04865221725314,35.88806517644986
123,3013,79,-79.89099379973648,35.38447319894269
125,3013,350,-79.53487007246655,35.373087438728604
127,3013,809,-78.09427318709525,35.8489436175728
129,3013,1140,-77.8871800879076,34.20564896723471
131,3013,22,-77.29200487575012,36.34309102531064
133,3013,716,-77.48842529703339,34.7941722924934
135,3013,1042,-79.1242160055101,36.00227490060649
137,3013,10,-76.70643194111433,35.0342255224414
139,3013,160,-76.1817671128938,36.182211632665
141,3013,107,-78.0906447919782,34.63166763297457
143,3013,19,-76.45211324748352,36.20037683823721
145,3013,476,-78.98212358084176,36.33071281140389
147,3013,1030,-77.37402712518175,35.449353368932
149,3013,3,-82.233414305244,35.21324243973727
151,3013,1274,-79.7859748825936,35.72549914292418
153,3013,273,-79.69471247621638,35.043019310487246
155,3013,558,-79.08549781723283,34.58045439822389
157,3013,758,-79.79558543679818,36.3086629977422
159,3013,653,-80.45951864368303,35.61025598228802
161,3013,413,-81.93837987322543,35.38286302955491
163,3013,477,-78.40565757438895,35.06840737591749
165,3013,155,-79.58028915052527,34.8441023091934
167,3013,453,-80.22202903770874,35.34725908431775
169,3013,121,-80.09870613536322,36.35171710407345
171,3013,273,-80.70140416279726,36.486627422779165
173,3013,10,-83.45883973212302,35.42356755639646
175,3013,121,-82.71648874129501,35.227628982770334
177,3013,5,-76.24942128832757,35.91187038217498
179,3013,1228,-80.54752245967067,35.00607999330472
181,3013,446,-78.39869598654681,36.419702052317945
183,3013,5682,-78.56805250371254,35.80416989080855
185,3013,91,-78.21050617333134,36.51452715769033
187,3013,71,-76.74684550555777,35.85899910426303
189,3013,264,-81.75118858031736,36.2522830817129
191,3013,1147,-77.89934936472325,35.382923243001244
193,3013,449,-81.16433792790086,36.1859820964762
195,3013,408,-77.79148455601852,35.72833446661205
197,3013,231,-80.57142268334506,36.14901837734964
199,3013,23,-82.2975682612869,36.008878232703864
001,3014,1347,-79.31654174842012,36.11674762798915
003,3014,160,-81.26264075219427,35.97383930584577
005,3014,10,-81.14528763490665,36.468805722703436
007,3014,219,-80.10987894770862,34.962005194245016
009,3014,233,-81.37613317352215,36.44427215317234
011,3014,41,-81.99752843213498,36.10272795512235
013,3014,257,-76.77987100774338,35.47921117380147
015,3014,85,-77.08011801345666,36.07589862983926
017,3014,159,-78.70550760196845,34.58226165072297
019,3014,345,-78.484756199003,34.102026225165815
021,3014,1662,-82.58133213659816,35.617404137866124
023,3014,1310,-81.53008658242624,35.69793092477699
025,3014,678,-80.51408994544218,35.413433837216644
027,3014,430,-81.60276860952627,35.906122862696364
029,3014,34,-76.0298883761828,36.25666604944592
031,3014,57,-76.52405174407778,34.75106190809598
033,3014,227,-79.43783992946784,36.34096986324462
035,3014,690,-81.2071921967234,35.69287368339396
037,3014,284,-79.33012946198791,35.68487468235087
039,3014,73,-83.98652899862634,35.11444399735179
041,3014,11,-76.6027207576996,36.07210447331673
045,3014,1268,-81.51829246967867,35.241422971795615
047,3014,196,-78.64141661006744,34.22824079430396
049,3014,508,-77.03889123604299,35.021394433626135
051,3014,2770,-78.91663109223968,35.0669277517342
055,3014,382,-75.68428942473129,35.86701913938603
057,3014,1438,-80.26788809436792,35.772165483760546
059,3014,124,-80.47392703030906,35.79338977345516
061,3014,215,-77.85369454266673,34.97133241850543
063,3014,713,-78.86762192081261,36.125686611268705
065,3014,372,-77.68391610134363,35.774710600800724
067,3014,1687,-80.22647054502649,36.12960405571512
069,3014,128,-78.32002951384061,35.977789712636564
071,3014,880,-81.19279489334302,35.332830116634206
073,3014,147,-76.85196009012428,36.40922594878808
075,3014,11,-83.80780594947005,35.32296059865956
077,3014,435,-78.56082656116631,36.325240471151446
079,3014,36,-77.59803248379121,35.462348036161416
081,3014,3132,-79.80192572100971,36.04452401997528
083,3014,333,-77.65491145139686,36.38990481551368
085,3014,394,-79.0410600526357,35.30942463300691
087,3014,322,-82.91587193854934,35.507712026517815
089,3014,402,-82.44731202685229,35.27140728484078
091,3014,39,-77.02467326813719,36.34351830845852
093,3014,236,-79.19885539239291,34.95270569269068
095,3014,70,-76.38788221110543,35.625209171097154
097,3014,952,-80.83555535287078,35.846017238270576
099,3014,403,-83.24658718624848,35.36401651332075
101,3014,646,-78.27498596998383,35.414859829286684
103,3014,19,-77.62325715045907,35.02442172937285
105,3014,368,-79.20058640074262,35.42104690992689
107,3014,234,-77.58419010981001,35.279694837439564
109,3014,349,-81.28139870154972,35.499714817439475
111,3014,96,-82.01134126269162,35.63135893424565
113,3014,147,-83.4788445521515,35.14106162120886
115,3014,33,-82.55119440670848,35.82281159452909
117,3014,210,-77.05900544439346,35.79700652641403
119,3014,3872,-80.8530063427918,35.203935394273174
121,3014,100,-82.05805349919642,35.893609903731196
123,3014,59,-79.88281528240631,35.3751491801283
125,3014,1262,-79.59601573957563,35.310417598145015
127,3014,681,-78.01185550021088,35.92445984844518
129,3014,1350,-77.8465745722041,34.261456260276674
131,3014,18,-77.38222610251974,36.37980003926036
133,3014,1036,-77.45888283607488,34.75515227658542
135,3014,637,-79.17862582552192,35.97665621897631
137,3014,6,-76.71385309042469,35.039151832784036
139,3014,197,-76.21111780548924,36.18502594933999
141,3014,304,-78.01777186103405,34.57769293050252
143,3014,50,-76.47025392169871,36.14070148329488
145,3014,68,-79.03106745442851,36.33172501204304
147,3014,1892,-77.41605614223154,35.58409836260176
149,3014,12,-82.23752925098756,35.21870579783162
151,3014,656,-79.82533773805216,35.75799566156168
153,3014,392,-79.72523194412689,34.96713288513265
155,3014,673,-79.0941527321623,34.57651022466726
157,3014,1095,-79.86431206169831,36.366740676466506
159,3014,528,-80.50982567334891,35.5951024216342
161,3014,258,-82.03421219424507,35.4424871626866
163,3014,239,-78.30784520323206,35.02356785784268
165,3014,71,-79.44616898325393,34.79345704246852
167,3014,306,-80.20101489290218,35.40203413781328
169,3014,180,-80.13388001372172,36.357999546839565
171,3014,489,-80.66277813532226,36.35825759844913
173,3014,55,-83.46186796848583,35.42490595743847
175,3014,151,-82.79011020401195,35.198356440810514
179,3014,1566,-80.61158451772924,34.97103066267396
181,3014,164,-78.42177484689375,36.41303418289315
183,3014,5149,-78.58401467867577,35.78148095960555
185,3014,14,-78.1546778966164,36.401313034864415
187,3014,90,-76.46924067259579,35.871432207850674
189,3014,51,-81.76145776958089,36.243885434403126
191,3014,682,-78.06516713583241,35.36975839893235
193,3014,494,-81.2102437750439,36.258946520789316
195,3014,279,-77.80984162076264,35.74637081827651
197,3014,367,-80.56780108618388,36.15987303924871
199,3014,24,-82.28760810389008,36.001122887533334
001,3015,1015,-79.43417068250702,36.0920471337962
003,3015,311,-81.26485538658969,35.957622557899995
005,3015,25,-81.13290392308942,36.46120370505337
007,3015,140,-80.09826425253105,34.961996064780394
009,3015,298,-81.46618322636522,36.371567161887604
011,3015,115,-81.98594063641734,36.04864071797243
013,3015,327,-76.8699153370746,35.51873900809739
015,3015,68,-76.97728365081404,36.10591472369984
017,3015,92,-78.7764027933773,34.73867698395775
019,3015,433,-78.39596601278144,33.98177850449022
021,3015,1700,-82.6086208151614,35.65733957128332
023,3015,347,-81.55453763901673,35.74225951590688
025,3015,746,-80.50480395086,35.43675775863949
027,3015,567,-81.44481070387509,35.92164277123549
029,3015,13,-76.03328431902678,36.2687707172259
031,3015,75,-76.69181653455743,34.736973042119324
033,3015,174,-79.37096868397543,36.33148635394902
035,3015,695,-81.19213825069748,35.63388141084044
037,3015,275,-79.29577856001265,35.666361394719644
039,3015,49,-83.9624518084042,35.118181053325394
041,3015,39,-76.60109878196752,36.073385422177154
045,3015,688,-81.52354765563862,35.23105769095929
047,3015,262,-78.72133669289039,34.186361625196675
049,3015,865,-76.93612552778382,35.016177861574064
051,3015,2661,-78.78177049375336,34.96272076533074
055,3015,129,-75.65637794877136,35.77834332940511
057,3015,1019,-80.18945363374843,35.831060840685275
059,3015,265,-80.5569789450953,35.93480401669291
061,3015,381,-77.87395521061352,34.908685819460736
063,3015,1191,-78.87718957001745,36.12026506945008
065,3015,340,-77.65992782792635,35.747706058445516
067,3015,1456,-80.1713556098241,36.17651082753552
069,3015,58,-78.26327143911807,35.9805526366912
071,3015,612,-81.19001141003132,35.276939499027726
073,3015,100,-76.77606777621425,36.42129031560151
075,3015,10,-83.8078708184898,35.323446258536116
077,3015,380,-78.5341354842802,36.349082906607855
079,3015,45,-77.70473445212878,35.41206278882574
081,3015,2569,-79.74122715308903,36.094099911070444
083,3015,376,-77.81492969660277,36.21076401870173
085,3015,1065,-78.98225201647104,35.34453250932658
087,3015,430,-82.94999504994011,35.52048528865234
089,3015,361,-82.33326914957634,35.380519234402264
091,3015,15,-77.08858628954508,36.44215401676322
093,3015,294,-79.15817497429174,34.98961540999784
095,3015,58,-75.97817325693858,35.10441331087815
097,3015,793,-80.81858694699721,35.711548206615824
099,3015,34,-83.2493503715853,35.38396592199977
101,3015,452,-78.25615012223405,35.45975539852253
103,3015,1,-77.60542238407649,35.028898540869555
105,3015,378,-79.17377179271375,35.42520975247568
107,3015,294,-77.56559519411846,35.264190469703436
109,3015,650,-81.26067421326773,35.51248613986859
111,3015,235,-82.01900037204157,35.63550340195971
113,3015,7,-83.6110445934795,35.1349601274476
117,3015,140,-77.01910373084006,35.7900130283444
119,3015,1877,-80.77870805558881,35.256335824928115
121,3015,48,-82.12615822240667,35.981930435353185
123,3015,33,-79.89433032062958,35.349796988145776
125,3015,585,-79.5725298176844,35.367488319930665
127,3015,430,-78.05309662074889,35.91529999044242
129,3015,991,-77.83513074486454,34.24087284627027
131,3015,65,-77.66198030785624,36.48961556265074
133,3015,803,-77.3634004793627,34.74642543488997
135,3015,669,-79.05663992224758,36.04787277742614
137,3015,142,-76.88418051529433,35.09164653081586
139,3015,247,-76.2882998770769,36.23442813585957
141,3015,90,-78.057821403618,34.6401892428639
143,3015,55,-76.40674916167426,36.21901572866901
145,3015,131,-79.02973254535958,36.34063313041024
147,3015,723,-77.2978166452384,35.57614457067148
149,3015,49,-82.2792393126628,35.32203412781663
151,3015,940,-79.79858761037893,35.7523610496308
153,3015,226,-79.69609284343198,35.05299732545197
155,3015,325,-79.0829372712966,34.71655267897899
157,3015,738,-79.68512328721502,36.329138855716614
159,3015,694,-80.37506174461913,35.57738773733801
161,3015,148,-81.81219918150059,35.31734166154424
163,3015,515,-78.33673828840229,34.98762774557022
165,3015,61,-79.3888581216997,34.84914761392919
167,3015,522,-80.26581865964877,35.36283370060774
169,3015,16,-80.0668442370823,36.34365691410914
171,3015,778,-80.81308797025987,36.42409534283686
173,3015,45,-83.4528352014878,35.42538133911841
175,3015,43,-82.78528786886483,35.171403061576164
177,3015,4,-76.24803588183175,35.91045551719088
179,3015,1515,-80.59892418939376,34.95079620642794
181,3015,942,-78.41833375557063,36.446166950902786
183,3015,4654,-78.60225680008438,35.838962568375806
185,3015,9,-78.1553225560106,36.39950043733596
187,3015,47,-76.81499025156066,35.748042612861624
189,3015,65,-81.74002159211042,36.18430999856517
191,3015,479,-78.23261865119972,35.31316424092795
193,3015,463,-81.10670503038874,36.20337290039378
195,3015,680,-77.88699484727955,35.67217999843486
197,3015,263,-80.59646057071286,36.16531320807134
199,3015,110,-82.27809294284835,35.991235531731846
001,3016,1028,-79.3006672851804,35.94438375506935
003,3016,165,-81.0512263090771,36.00157077621078
005,3016,70,-81.15459615502672,36.43853617135811
007,3016,174,-80.14485284726182,34.98555750378074
009,3016,400,-81.40719453939955,36.406124755751215
011,3016,56,-81.95898768433354,36.15820403790197
013,3016,215,-76.85858644980736,35.581531941590264
015,3016,45,-76.96704406263459,36.09878375763708
017,3016,102,-78.65281251240104,34.58037555782201
019,3016,734,-78.47360415290026,33.9696510049919
021,3016,1276,-82.46987742818045,35.57602864107755
023,3016,343,-81.56617887320868,35.78024413246251
