tract_new,county,pop100,intptlat,intptlon,tract
035122100,035,3005,41.44427035365854,-81.55480846585365,122100
035122200,035,1722,41.43294596551724,-81.57141213103448,122200
035122300,035,1717,41.431999875,-81.55781620625,122300
035123100,035,2555,41.46650066410256,-81.80663298717948,123100
035123200,035,2907,41.46537987586207,-81.79303188620689,123200
035123400,035,3511,41.4559424125,-81.81261570625,123400
035123501,035,3570,41.462316065957445,-81.77690161489362,123501
035123502,035,2718,41.45733575263158,-81.7970266631579,123502
035123601,035,2776,41.439930975,-81.813029315625,123601
035123602,035,2981,41.438612113043476,-81.82925263913043,123602
035123603,035,3021,41.44731200625,-81.8121213875,123603
035123700,035,2561,41.427733156410255,-81.83511671025641,123700
035123800,035,2007,41.42738161612903,-81.82182140967743,123800
