tract_new,county,pop100,intptlat,intptlon,tract
021752202,021,4481,39.3365151,-77.3425194,752202
021752205,021,3571,39.3436882,-77.3349063,752205
021752206,021,5889,39.3370294,-77.3635685,752206
021752301,021,7217,39.3659437,-77.4308471,752301
021752302,021,4274,39.3037786,-77.4542163,752302
021752303,021,3606,39.3099211,-77.4977232,752303
021752501,021,5170,39.3995827,-77.586872,752501
021752502,021,2362,39.3247563,-77.5454082,752502
021752601,021,4481,39.4567413,-77.5181143,752601
021752602,021,2729,39.4106761,-77.5184053,752602
021752603,021,4057,39.4427461,-77.5105935,752603
021752801,021,2192,39.581793,-77.5145169,752801
021752802,021,3654,39.5384807,-77.5802262,752802
021752900,021,3094,39.642645,-77.4409586,752900
021753001,021,4527,39.6040079,-77.4043582,753001
021753002,021,2746,39.633653700000004,-77.3861778,753002
021765100,021,4288,39.4049463,-77.4251109,765100
021766800,021,5872,39.6979835,-77.344928,766800
021767500,021,2792,39.6455539,-77.3204795,767500
021767600,021,3170,39.5459235,-77.3112605,767600
021770700,021,3638,39.475432,-77.548239,770700
021772200,021,1566,39.4123663,-77.383808,772200
021773500,021,4236,39.4686515,-77.345378,773500
